date,service,cost,account_id,region
2023-11-17,EC2,70.59,A2683,eu-central-1
2023-11-17,RDS,5.14,A7101,us-west-2
2023-11-17,CloudWatch,76.47,A7752,eu-central-1
2023-11-17,CloudWatch,13.64,A3241,us-west-2
2023-11-18,CloudWatch,51.28,A2575,us-east-1
2023-11-18,CloudWatch,92.33,A2812,eu-central-1
2023-11-18,RDS,158.61,A4610,us-west-2
2023-11-18,S3,75.74,A6422,eu-central-1
2023-11-18,Lambda,63.1,A5309,eu-central-1
2023-11-18,RDS,108.36,A2328,us-east-1
2023-11-18,CloudWatch,149.66,A4031,us-east-1
2023-11-18,Lambda,177.45,A5729,us-west-2
2023-11-18,S3,188.67,A1398,us-west-2
2023-11-19,CloudWatch,197.33,A5483,us-west-2
2023-11-19,S3,98.5,A2635,us-west-2
2023-11-19,CloudWatch,177.42,A7072,us-east-1
2023-11-19,EC2,49.65,A4530,us-west-2
2023-11-19,RDS,31.24,A8097,eu-central-1
2023-11-19,EC2,53.73,A6216,us-east-1
2023-11-20,Lambda,143.99,A8288,us-west-2
2023-11-20,EC2,174.44,A2466,us-east-1
2023-11-20,RDS,95.8,A8797,eu-central-1
2023-11-20,RDS,55.83,A6165,us-west-2
2023-11-20,Lambda,165.53,A8392,eu-central-1
2023-11-20,EC2,79.07,A7769,us-east-1
2023-11-20,S3,161.17,A5189,eu-central-1
2023-11-20,EC2,99.31,A4155,eu-central-1
2023-11-20,EC2,123.78,A3238,us-east-1
2023-11-20,CloudWatch,179.49,A4313,us-west-2
2023-11-20,RDS,34.66,A3057,us-west-2
2023-11-20,CloudWatch,151.71,A2926,us-east-1
2023-11-21,RDS,132.83,A2201,eu-central-1
2023-11-21,S3,122.82,A5816,eu-central-1
2023-11-21,S3,112.04,A4884,us-west-2
2023-11-21,RDS,157.61,A1230,eu-central-1
2023-11-21,EC2,185.38,A8239,eu-central-1
2023-11-21,S3,96.35,A8728,us-east-1
2023-11-21,Lambda,107.66,A6160,us-west-2
2023-11-21,RDS,145.89,A2691,eu-central-1
2023-11-21,CloudWatch,176.91,A8296,us-west-2
2023-11-21,S3,19.88,A1662,us-west-2
2023-11-21,Lambda,12.93,A6892,us-west-2
2023-11-21,CloudWatch,145.04,A8774,us-west-2
2023-11-22,S3,34.05,A3308,eu-central-1
2023-11-22,RDS,9.21,A5316,us-east-1
2023-11-22,Lambda,20.29,A5210,us-west-2
2023-11-22,CloudWatch,26.37,A1276,eu-central-1
2023-11-22,Lambda,43.82,A3568,eu-central-1
2023-11-22,S3,48.11,A4190,us-west-2
2023-11-22,CloudWatch,79.67,A5128,us-west-2
2023-11-22,RDS,195.7,A8961,eu-central-1
2023-11-22,Lambda,149.53,A1799,us-east-1
2023-11-22,S3,33.0,A4912,eu-central-1
2023-11-22,S3,33.73,A8524,eu-central-1
2023-11-23,EC2,34.38,A4492,us-west-2
2023-11-23,RDS,45.43,A3856,us-east-1
2023-11-23,CloudWatch,120.26,A6618,us-east-1
2023-11-23,EC2,197.61,A7037,eu-central-1
2023-11-23,EC2,172.88,A4326,eu-central-1
2023-11-23,RDS,184.03,A7989,us-west-2
2023-11-23,CloudWatch,50.6,A2855,eu-central-1
2023-11-23,S3,163.58,A9422,eu-central-1
2023-11-23,RDS,136.39,A4344,us-west-2
2023-11-23,RDS,149.16,A8502,us-west-2
2023-11-23,EC2,196.01,A9037,eu-central-1
2023-11-23,CloudWatch,127.24,A5389,eu-central-1
2023-11-24,Lambda,20.81,A2519,eu-central-1
2023-11-24,S3,31.18,A7453,us-east-1
2023-11-24,CloudWatch,77.27,A7013,us-west-2
2023-11-24,Lambda,125.1,A9485,us-east-1
2023-11-24,EC2,28.87,A4809,eu-central-1
2023-11-24,RDS,50.51,A7692,us-east-1
2023-11-24,CloudWatch,6.05,A8721,eu-central-1
2023-11-24,RDS,37.16,A3631,eu-central-1
2023-11-24,RDS,145.18,A3360,us-west-2
2023-11-24,CloudWatch,83.32,A6594,us-east-1
2023-11-24,S3,71.36,A3191,eu-central-1
2023-11-24,CloudWatch,73.01,A5772,eu-central-1
2023-11-25,Lambda,76.92,A2318,eu-central-1
2023-11-25,Lambda,123.95,A9793,eu-central-1
2023-11-25,CloudWatch,100.08,A6239,us-east-1
2023-11-25,RDS,56.76,A7691,eu-central-1
2023-11-25,S3,123.99,A9029,us-west-2
2023-11-25,EC2,193.59,A6780,eu-central-1
2023-11-25,RDS,172.16,A3175,eu-central-1
2023-11-25,S3,190.57,A9438,us-east-1
2023-11-25,EC2,89.64,A7733,us-east-1
2023-11-25,CloudWatch,172.52,A9690,eu-central-1
2023-11-25,S3,183.9,A5414,us-east-1
2023-11-25,EC2,89.78,A7916,eu-central-1
2023-11-25,Lambda,71.91,A8191,eu-central-1
2023-11-25,RDS,178.61,A2289,eu-central-1
2023-11-26,EC2,142.56,A6064,us-east-1
2023-11-26,RDS,42.1,A7908,us-east-1
2023-11-26,S3,51.93,A8886,us-east-1
2023-11-26,EC2,29.7,A4294,us-west-2
2023-11-26,S3,167.48,A8906,us-east-1
2023-11-27,RDS,143.93,A1694,eu-central-1
2023-11-27,CloudWatch,42.62,A4797,us-east-1
2023-11-27,RDS,16.61,A9069,us-east-1
2023-11-27,CloudWatch,88.68,A2468,eu-central-1
2023-11-27,CloudWatch,13.29,A9074,us-west-2
2023-11-27,EC2,128.85,A5425,us-west-2
2023-11-28,Lambda,48.53,A3344,us-west-2
2023-11-28,CloudWatch,158.49,A6900,eu-central-1
2023-11-28,S3,25.61,A4104,us-west-2
2023-11-28,CloudWatch,121.59,A4608,us-east-1
2023-11-28,RDS,119.26,A3640,us-east-1
2023-11-28,EC2,90.45,A1892,us-east-1
2023-11-28,S3,16.22,A1834,eu-central-1
2023-11-29,S3,138.6,A3292,us-west-2
2023-11-29,S3,152.59,A5657,us-west-2
2023-11-29,Lambda,28.29,A3943,us-west-2
2023-11-29,Lambda,18.51,A4796,us-west-2
2023-11-29,RDS,97.26,A5136,eu-central-1
2023-11-30,Lambda,99.48,A1779,us-west-2
2023-11-30,Lambda,128.46,A7077,us-west-2
2023-11-30,RDS,98.45,A8897,eu-central-1
2023-11-30,S3,12.7,A2737,us-east-1
2023-11-30,Lambda,114.88,A4493,eu-central-1
2023-11-30,EC2,37.27,A7190,us-west-2
2023-11-30,RDS,171.09,A4716,eu-central-1
2023-11-30,EC2,127.14,A2680,us-east-1
2023-11-30,Lambda,136.07,A7946,us-west-2
2023-12-01,RDS,131.41,A7843,eu-central-1
2023-12-01,Lambda,114.18,A7893,us-west-2
2023-12-01,Lambda,165.48,A1351,eu-central-1
2023-12-01,CloudWatch,83.49,A9589,eu-central-1
2023-12-01,CloudWatch,159.81,A5294,us-west-2
2023-12-02,RDS,145.16,A3928,us-west-2
2023-12-02,EC2,148.92,A1942,us-east-1
2023-12-02,Lambda,161.17,A4906,us-west-2
2023-12-02,CloudWatch,159.14,A4355,us-west-2
2023-12-02,EC2,20.12,A2820,eu-central-1
2023-12-02,CloudWatch,161.79,A8029,us-east-1
2023-12-02,CloudWatch,117.96,A8213,us-east-1
2023-12-02,RDS,169.87,A7995,us-east-1
2023-12-02,EC2,68.31,A4473,us-west-2
2023-12-02,RDS,71.33,A8017,eu-central-1
2023-12-02,EC2,148.52,A5540,us-west-2
2023-12-02,RDS,81.22,A7561,eu-central-1
2023-12-02,EC2,51.73,A4251,us-east-1
2023-12-03,S3,105.64,A5920,eu-central-1
2023-12-03,EC2,163.6,A4570,us-west-2
2023-12-03,Lambda,118.99,A4886,us-east-1
2023-12-03,EC2,43.84,A7399,eu-central-1
2023-12-03,Lambda,170.35,A5881,us-east-1
2023-12-03,Lambda,160.61,A7471,eu-central-1
2023-12-03,CloudWatch,176.25,A1514,eu-central-1
2023-12-03,Lambda,190.91,A8650,eu-central-1
2023-12-03,EC2,50.12,A8775,us-west-2
2023-12-03,RDS,145.39,A7935,us-west-2
2023-12-03,CloudWatch,35.28,A8674,us-west-2
2023-12-03,EC2,52.49,A3125,us-east-1
2023-12-03,EC2,12.9,A5802,us-east-1
2023-12-03,S3,161.19,A3519,eu-central-1
2023-12-03,S3,90.46,A3832,eu-central-1
2023-12-04,EC2,98.58,A3825,us-east-1
2023-12-04,Lambda,196.51,A2989,us-east-1
2023-12-04,S3,182.0,A6606,us-west-2
2023-12-04,S3,45.58,A4292,eu-central-1
2023-12-04,S3,63.68,A5824,eu-central-1
2023-12-04,Lambda,186.97,A4633,us-west-2
2023-12-04,Lambda,157.81,A4251,eu-central-1
2023-12-04,RDS,31.56,A7287,us-east-1
2023-12-05,S3,39.42,A7743,us-east-1
2023-12-05,S3,190.23,A3611,us-west-2
2023-12-05,RDS,108.16,A6531,eu-central-1
2023-12-05,S3,74.26,A9657,eu-central-1
2023-12-05,S3,184.17,A6791,eu-central-1
2023-12-05,Lambda,122.11,A7501,eu-central-1
2023-12-05,S3,43.4,A2857,us-west-2
2023-12-05,Lambda,162.89,A4506,us-west-2
2023-12-05,Lambda,171.39,A4026,us-west-2
2023-12-05,RDS,120.3,A3426,us-east-1
2023-12-06,CloudWatch,12.01,A7557,eu-central-1
2023-12-06,CloudWatch,74.17,A9560,eu-central-1
2023-12-06,S3,59.72,A6617,us-east-1
2023-12-06,S3,199.99,A4823,us-west-2
2023-12-06,EC2,133.22,A9631,eu-central-1
2023-12-06,CloudWatch,119.66,A3237,us-west-2
2023-12-06,S3,33.05,A7254,us-east-1
2023-12-06,S3,103.16,A6813,us-east-1
2023-12-06,Lambda,51.47,A9283,eu-central-1
2023-12-06,EC2,136.41,A9023,us-east-1
2023-12-06,EC2,51.87,A4286,us-east-1
2023-12-06,RDS,96.83,A2265,us-west-2
2023-12-06,S3,64.89,A7666,us-west-2
2023-12-06,EC2,67.02,A6761,eu-central-1
2023-12-06,S3,190.95,A2368,eu-central-1
2023-12-07,RDS,141.36,A8026,eu-central-1
2023-12-07,EC2,39.12,A7536,us-west-2
2023-12-07,S3,51.13,A4491,us-west-2
2023-12-07,Lambda,108.73,A7301,us-east-1
2023-12-07,RDS,7.28,A8840,us-east-1
2023-12-07,Lambda,145.31,A2608,us-west-2
2023-12-07,RDS,183.82,A4753,us-west-2
2023-12-07,Lambda,42.11,A4537,eu-central-1
2023-12-07,EC2,196.67,A9358,us-west-2
2023-12-07,CloudWatch,59.81,A8689,eu-central-1
2023-12-08,Lambda,160.25,A2912,us-east-1
2023-12-08,RDS,100.37,A6255,us-west-2
2023-12-08,Lambda,114.36,A6623,us-east-1
2023-12-08,Lambda,36.76,A2768,eu-central-1
2023-12-08,CloudWatch,59.11,A6984,us-east-1
2023-12-08,EC2,32.83,A9593,eu-central-1
2023-12-08,EC2,185.14,A2875,us-east-1
2023-12-09,CloudWatch,80.82,A9513,us-west-2
2023-12-09,EC2,68.47,A3239,eu-central-1
2023-12-09,Lambda,140.92,A9072,us-west-2
2023-12-09,RDS,20.26,A3728,eu-central-1
2023-12-09,Lambda,91.35,A5496,eu-central-1
2023-12-09,Lambda,75.74,A9963,eu-central-1
2023-12-09,S3,39.64,A2712,eu-central-1
2023-12-09,EC2,53.71,A8389,us-west-2
2023-12-09,Lambda,14.72,A1071,us-east-1
2023-12-09,CloudWatch,162.79,A5043,us-west-2
2023-12-09,Lambda,98.49,A3933,us-west-2
2023-12-09,S3,114.91,A6148,us-west-2
2023-12-09,Lambda,38.17,A3165,us-east-1
2023-12-10,CloudWatch,100.26,A6841,us-west-2
2023-12-10,Lambda,198.19,A5876,us-east-1
2023-12-10,CloudWatch,44.64,A8966,us-east-1
2023-12-10,Lambda,33.22,A9022,eu-central-1
2023-12-10,CloudWatch,56.21,A8967,us-east-1
2023-12-10,Lambda,124.78,A9889,eu-central-1
2023-12-10,Lambda,61.55,A6377,eu-central-1
2023-12-10,RDS,189.25,A9798,eu-central-1
2023-12-10,CloudWatch,60.2,A9872,eu-central-1
2023-12-10,RDS,64.69,A2870,eu-central-1
2023-12-10,CloudWatch,13.27,A1922,us-east-1
2023-12-10,RDS,38.11,A5688,us-west-2
2023-12-11,S3,166.03,A8306,eu-central-1
2023-12-11,RDS,196.85,A1729,eu-central-1
2023-12-11,RDS,182.37,A5963,eu-central-1
2023-12-11,Lambda,90.52,A9016,us-west-2
2023-12-11,EC2,86.61,A4565,us-east-1
2023-12-11,CloudWatch,23.21,A5556,eu-central-1
2023-12-11,EC2,6.04,A5615,eu-central-1
2023-12-11,CloudWatch,78.04,A5528,us-east-1
2023-12-12,S3,140.6,A4023,us-east-1
2023-12-12,Lambda,182.66,A2932,eu-central-1
2023-12-12,CloudWatch,55.83,A2282,us-west-2
2023-12-12,Lambda,174.12,A9062,eu-central-1
2023-12-12,EC2,141.23,A9470,us-west-2
2023-12-12,EC2,168.11,A1605,us-west-2
2023-12-12,Lambda,158.57,A6867,eu-central-1
2023-12-12,Lambda,66.84,A5013,us-west-2
2023-12-12,S3,30.11,A7714,us-east-1
2023-12-12,EC2,183.31,A5216,eu-central-1
2023-12-12,EC2,16.98,A5772,eu-central-1
2023-12-12,EC2,183.99,A1938,eu-central-1
2023-12-12,S3,33.03,A4284,us-east-1
2023-12-12,S3,110.38,A5820,eu-central-1
2023-12-12,EC2,137.36,A9754,us-east-1
2023-12-13,Lambda,56.47,A7910,us-west-2
2023-12-13,RDS,107.56,A6592,us-east-1
2023-12-13,CloudWatch,88.34,A1530,eu-central-1
2023-12-13,EC2,51.17,A7159,us-east-1
2023-12-13,EC2,42.18,A7157,us-west-2
2023-12-13,RDS,90.33,A1316,us-east-1
2023-12-13,EC2,182.48,A4593,eu-central-1
2023-12-13,EC2,5.79,A7007,us-west-2
2023-12-13,Lambda,168.1,A1204,us-west-2
2023-12-13,CloudWatch,154.06,A4813,eu-central-1
2023-12-13,CloudWatch,106.45,A3658,eu-central-1
2023-12-13,CloudWatch,70.09,A8100,us-east-1
2023-12-13,EC2,103.79,A3592,us-west-2
2023-12-14,Lambda,102.94,A5986,eu-central-1
2023-12-14,CloudWatch,134.48,A5199,eu-central-1
2023-12-14,S3,199.66,A4941,us-west-2
2023-12-14,Lambda,93.0,A9973,us-east-1
2023-12-14,CloudWatch,198.6,A7357,us-west-2
2023-12-14,CloudWatch,127.75,A7334,us-west-2
2023-12-15,CloudWatch,111.92,A8765,us-west-2
2023-12-15,S3,25.59,A7656,us-east-1
2023-12-15,Lambda,59.18,A4656,us-west-2
2023-12-15,RDS,75.57,A1671,eu-central-1
2023-12-15,S3,35.58,A6654,us-east-1
2023-12-15,S3,34.55,A6310,us-east-1
2023-12-15,CloudWatch,183.21,A6392,us-east-1
2023-12-15,Lambda,156.34,A9685,us-west-2
2023-12-15,RDS,118.2,A7647,eu-central-1
2023-12-15,EC2,66.28,A7867,us-west-2
2023-12-15,RDS,25.18,A7555,us-east-1
2023-12-15,EC2,164.29,A1784,us-east-1
2023-12-16,RDS,97.17,A6349,eu-central-1
2023-12-16,S3,5.22,A2072,us-west-2
2023-12-16,Lambda,173.24,A2008,eu-central-1
2023-12-16,EC2,61.64,A9324,us-east-1
2023-12-16,Lambda,118.62,A1763,eu-central-1
2023-12-16,EC2,144.61,A9378,eu-central-1
2023-12-16,CloudWatch,184.54,A2509,us-east-1
2023-12-16,S3,5.2,A5490,us-east-1
2023-12-17,S3,28.89,A9016,eu-central-1
2023-12-17,CloudWatch,106.4,A4152,us-west-2
2023-12-17,Lambda,58.3,A2286,us-west-2
2023-12-17,S3,55.89,A3480,us-west-2
2023-12-17,RDS,106.27,A4765,us-west-2
2023-12-17,S3,46.59,A9320,us-east-1
2023-12-17,Lambda,13.43,A9042,eu-central-1
2023-12-17,CloudWatch,95.5,A1260,us-west-2
2023-12-17,EC2,94.92,A9311,eu-central-1
2023-12-17,RDS,170.46,A4151,us-east-1
2023-12-17,RDS,152.06,A4018,eu-central-1
2023-12-17,RDS,55.31,A3324,us-east-1
2023-12-17,CloudWatch,185.87,A1588,us-west-2
2023-12-17,Lambda,128.43,A3349,us-east-1
2023-12-18,CloudWatch,26.96,A3623,us-east-1
2023-12-18,EC2,20.43,A8477,eu-central-1
2023-12-18,EC2,83.55,A1264,us-west-2
2023-12-18,EC2,129.35,A5172,us-west-2
2023-12-18,EC2,107.59,A8990,eu-central-1
2023-12-18,Lambda,123.79,A5553,us-east-1
2023-12-18,RDS,80.77,A9051,eu-central-1
2023-12-18,Lambda,138.1,A9355,us-west-2
2023-12-18,CloudWatch,22.06,A1433,us-west-2
2023-12-18,EC2,181.04,A7381,us-east-1
2023-12-18,EC2,35.56,A9995,eu-central-1
2023-12-18,EC2,44.89,A4720,us-east-1
2023-12-18,S3,62.01,A1201,eu-central-1
2023-12-19,S3,15.83,A6959,us-east-1
2023-12-19,Lambda,126.62,A6344,us-west-2
2023-12-19,CloudWatch,39.87,A1670,eu-central-1
2023-12-19,S3,60.12,A8768,eu-central-1
2023-12-19,CloudWatch,179.22,A4370,us-east-1
2023-12-19,S3,99.32,A3104,us-west-2
2023-12-19,RDS,136.64,A7826,us-west-2
2023-12-19,Lambda,153.35,A6444,us-east-1
2023-12-19,RDS,73.97,A6064,us-east-1
2023-12-19,Lambda,24.33,A5792,us-west-2
2023-12-20,Lambda,12.22,A6161,us-west-2
2023-12-20,RDS,28.08,A5633,eu-central-1
2023-12-20,RDS,192.69,A4724,us-west-2
2023-12-20,CloudWatch,53.24,A6913,us-east-1
2023-12-20,RDS,125.72,A3134,us-west-2
2023-12-20,CloudWatch,69.25,A3885,us-east-1
2023-12-21,EC2,38.75,A1837,us-west-2
2023-12-21,EC2,69.0,A4403,eu-central-1
2023-12-21,S3,138.3,A4153,eu-central-1
2023-12-21,EC2,126.09,A1991,us-east-1
2023-12-21,CloudWatch,166.02,A2184,us-east-1
2023-12-21,Lambda,117.73,A2772,us-east-1
2023-12-21,EC2,106.12,A5692,eu-central-1
2023-12-21,RDS,29.43,A6577,eu-central-1
2023-12-21,RDS,98.88,A5907,eu-central-1
2023-12-22,EC2,197.88,A8688,us-east-1
2023-12-22,S3,39.2,A3190,eu-central-1
2023-12-22,S3,161.55,A7981,us-east-1
2023-12-22,S3,137.43,A7426,eu-central-1
2023-12-22,CloudWatch,158.16,A4480,us-west-2
2023-12-22,S3,180.01,A7953,eu-central-1
2023-12-22,EC2,16.94,A1372,eu-central-1
2023-12-22,S3,27.8,A3377,us-west-2
2023-12-22,Lambda,32.85,A7075,us-west-2
2023-12-23,CloudWatch,27.33,A9365,eu-central-1
2023-12-23,EC2,158.81,A9528,eu-central-1
2023-12-23,CloudWatch,139.16,A2114,eu-central-1
2023-12-23,CloudWatch,74.36,A4937,us-east-1
2023-12-23,RDS,50.25,A5701,us-east-1
2023-12-23,Lambda,33.27,A9547,us-east-1
2023-12-23,RDS,34.59,A4030,us-east-1
2023-12-23,Lambda,138.96,A1778,us-east-1
2023-12-23,RDS,115.19,A3873,us-west-2
2023-12-24,RDS,109.38,A1175,us-east-1
2023-12-24,Lambda,182.41,A9481,us-east-1
2023-12-24,RDS,115.78,A9211,eu-central-1
2023-12-24,CloudWatch,89.59,A7430,eu-central-1
2023-12-24,EC2,63.18,A2723,us-east-1
2023-12-24,RDS,52.12,A2353,us-west-2
2023-12-24,EC2,175.6,A3705,us-east-1
2023-12-24,CloudWatch,186.37,A2066,us-west-2
2023-12-24,CloudWatch,112.31,A6106,eu-central-1
2023-12-24,RDS,28.77,A6280,us-west-2
2023-12-24,RDS,171.41,A9045,us-west-2
2023-12-24,RDS,176.84,A2933,us-east-1
2023-12-24,RDS,142.18,A4699,us-west-2
2023-12-24,Lambda,153.0,A4182,us-east-1
2023-12-24,Lambda,72.17,A3858,us-west-2
2023-12-25,Lambda,43.79,A9538,us-west-2
2023-12-25,Lambda,92.33,A9470,eu-central-1
2023-12-25,CloudWatch,147.06,A1155,us-east-1
2023-12-25,Lambda,89.63,A4218,us-east-1
2023-12-25,CloudWatch,18.35,A3835,us-west-2
2023-12-25,Lambda,178.04,A1521,eu-central-1
2023-12-25,EC2,40.36,A4635,eu-central-1
2023-12-25,S3,165.63,A2251,eu-central-1
2023-12-25,S3,84.26,A8884,eu-central-1
2023-12-26,Lambda,31.14,A7042,us-west-2
2023-12-26,RDS,194.45,A6904,eu-central-1
2023-12-26,S3,69.86,A4028,us-east-1
2023-12-26,RDS,64.13,A1101,us-west-2
2023-12-26,CloudWatch,80.31,A6504,us-west-2
2023-12-26,S3,105.42,A6316,us-west-2
2023-12-26,RDS,159.82,A2449,eu-central-1
2023-12-27,S3,43.52,A7920,eu-central-1
2023-12-27,CloudWatch,92.44,A1327,eu-central-1
2023-12-27,RDS,107.84,A2592,us-west-2
2023-12-27,Lambda,162.32,A4459,us-east-1
2023-12-27,CloudWatch,154.95,A7779,eu-central-1
2023-12-28,RDS,62.25,A4116,us-west-2
2023-12-28,S3,94.22,A1776,us-west-2
2023-12-28,RDS,92.58,A1409,eu-central-1
2023-12-28,EC2,82.35,A5646,eu-central-1
2023-12-28,S3,123.28,A5323,eu-central-1
2023-12-28,RDS,93.18,A7303,us-east-1
2023-12-29,CloudWatch,84.64,A6203,us-west-2
2023-12-29,S3,116.81,A6284,us-east-1
2023-12-29,EC2,131.83,A7905,eu-central-1
2023-12-29,EC2,183.05,A8143,eu-central-1
2023-12-29,Lambda,136.97,A3832,eu-central-1
2023-12-29,RDS,35.85,A1477,eu-central-1
2023-12-29,S3,28.5,A6611,us-west-2
2023-12-29,Lambda,32.64,A2972,us-east-1
2023-12-29,RDS,172.8,A9703,us-west-2
2023-12-30,EC2,89.4,A9094,eu-central-1
2023-12-30,S3,87.44,A2900,us-west-2
2023-12-30,RDS,12.43,A3572,us-west-2
2023-12-30,RDS,187.4,A7473,us-east-1
2023-12-30,S3,35.88,A4167,eu-central-1
2023-12-30,S3,37.67,A7586,eu-central-1
2023-12-30,EC2,133.56,A7598,eu-central-1
2023-12-30,CloudWatch,15.59,A2614,us-east-1
2023-12-30,CloudWatch,154.42,A1351,us-west-2
2023-12-31,EC2,47.62,A1679,eu-central-1
2023-12-31,S3,14.61,A1900,us-west-2
2023-12-31,S3,53.92,A1356,us-east-1
2023-12-31,S3,118.06,A7686,us-west-2
2023-12-31,S3,83.81,A2465,eu-central-1
2023-12-31,CloudWatch,8.66,A9324,eu-central-1
2023-12-31,RDS,83.82,A9531,eu-central-1
2023-12-31,EC2,167.07,A5031,eu-central-1
2024-01-01,S3,138.65,A4584,us-east-1
2024-01-01,CloudWatch,82.65,A3574,us-west-2
2024-01-01,CloudWatch,61.7,A6407,us-east-1
2024-01-01,S3,37.4,A6576,us-east-1
2024-01-01,S3,9.59,A4872,us-west-2
2024-01-01,EC2,152.69,A6117,us-west-2
2024-01-01,S3,133.63,A6994,us-west-2
